name,name_norm,is_active,count,example
カーゴナット,カーゴナット,false,1,カーゴナット取替加工5本
cm,cm,false,1,架台右上下レール2本脱着2cm切断
ダンプキャッチ,ダンプキャッチ,false,1,ダンプキャッチ点検応急処置
グリルASSY,グリルASSY,false,1,グリルASSY取替
ドア開き止めボルト折れ込み,ドア開き止めボルト折れ込み,false,1,右ドア開き止めボルト折れ込み修理
煽りドアスケット ケ,煽りドアスケット ケ,false,1,煽りドアスケット4ケ取替
支柱コーキング処理,支柱コーキング処理,false,1,支柱コーキング処理
メッキガーニッシュ,メッキガーニッシュ,false,1,メッキガーニッシュ取替
段インターロックストッパーブラケット,段インターロックストッパーブラケット,false,1,架台下段インターロックストッパーブラケット修理
スケット ケ,スケット ケ,false,1,左右スケット4ケ調整
サニーホース押さえ曲がり,サニーホース押さえ曲がり,false,1,サニーホース押さえ曲がり切断取り外し2カ所
鳥居ガードゴム表裏反転,鳥居ガードゴム表裏反転,false,1,鳥居ガードゴム表裏反転取付加工
アルミガード版破損部分,アルミガード版破損部分,false,1,鳥居左右アルミガード版破損部分鈑金アルミ板貼付加工
鳥居板張り,鳥居板張り,false,1,鳥居板張り脱着
側 枚アピトン板,側 枚アピトン板,false,1,下側2枚アピトン板張替加工
床板 枚,床板 枚,false,1,床板1枚
アルミ板 枚,アルミ板 枚,false,1,アルミ板1枚
ろメンバー曲がり,ろメンバー曲がり,false,1,後ろメンバー曲がり修正
バルブ接触部分,バルブ接触部分,false,1,バルブ接触部分切断修正
支柱 カ所煽りキャッチ,支柱 カ所煽りキャッチ,false,1,ボデー左右支柱6カ所煽りキャッチ固定溶接
リンギ入れ,リンギ入れ,false,1,リンギ入れ切断取り外し
リヤバンパーステイ 部分補強,リヤバンパーステイ 部分補強,false,1,左リヤバンパーステイ腐食部分補強取付加工
マニュホルド折れ込みボルト,マニュホルド折れ込みボルト,false,1,マニュホルド折れ込みボルト取り外しねじ穴製作
ドア雨漏れ,ドア雨漏れ,false,1,右ドアー雨漏れ応急修理
ルーフ速度灯,ルーフ速度灯,false,1,ルーフ速度灯脱着
レンズ 接着,レンズ 接着,false,1,レンズ折損接着修理
ウィング開閉作業,ウィング開閉作業,false,1,ウィング開閉作業
パワーウィンドウスイッチ,パワーウィンドウスイッチ,false,1,パワーウィンドウスイッチ交換
煽りドア破損部分,煽りドア破損部分,false,1,右煽りドア破損部分修正アルミ板貼付加工
ショートパーツ(アルミ板,ショートパーツ(アルミ板,false,1,ショートパーツ(アルミ板
ミリドリル,ミリドリル,false,1,4ミリドリル
ミリリベット),ミリリベット),false,1,4ミリリベット)
ろコーナーカバー,ろコーナーカバー,false,1,右煽りドア後ろコーナーカバー脱着
コネクタージョイント,コネクタージョイント,false,1,コネクタージョイント交換
コネクター折れ込み,コネクター折れ込み,false,1,コネクター折れ込み修理
. mmコの字曲げ材,. mmコの字曲げ材,false,1,3.2mmコの字曲げ材
. mm 面曲げ材,. mm 面曲げ材,false,1,4.5mm3面曲げ材
アンカーボルト,アンカーボルト,false,1,アンカーボルト
穴,穴,false,1,左右フレーム取付穴加工
車両,車両,false,1,車両下側部品用移動台車製作
側部品用移動台車製作,側部品用移動台車製作,false,1,車両下側部品用移動台車製作
ブロック穴開けアンカー,ブロック穴開けアンカー,false,1,ブロック穴開けアンカー取り付け作業
コンテナロックハンドル,コンテナロックハンドル,false,1,フロント左右コンテナロックハンドル曲がり直し
コンテナロック分解ロックヘッド,コンテナロック分解ロックヘッド,false,1,リヤ左右コンテナロック分解ロックヘッド曲がり直し
サイドミラーステイ,サイドミラーステイ,false,1,サイドミラーステイ脱着修正
架台ジョルダー,架台ジョルダー,false,1,架台ジョルダー折損溶接
バッテリーカバーポップアップナット,バッテリーカバーポップアップナット,false,1,バッテリーカバーポップアップナット取替加工2カ所
サイドバンパーコーナー製作,サイドバンパーコーナー製作,false,1,サイドバンパーコーナー製作取付加工溶接
敷ゴム,敷ゴム,false,1,敷ゴム脱着貼付加工
側ブッシュ,側ブッシュ,false,1,上側ブッシュ取り付け修理
部損傷,部損傷,false,1,取り付け部損傷応急修理
ハーネスガイド 補強,ハーネスガイド 補強,false,1,ハーネスガイド折損補強取付溶接
ろフェンダーステー,ろフェンダーステー,false,1,左後ろフェンダーステー脱着
リヤバンパー補修,リヤバンパー補修,false,1,リヤバンパー補修
クロスメンバー カ所,クロスメンバー カ所,false,1,クロスメンバー2カ所溶接
エアタンクステー,エアタンクステー,false,1,エアタンクステー取り付け部L曲げ鋼材製作取付溶接
部L曲げ鋼材製作,部L曲げ鋼材製作,false,1,エアタンクステー取り付け部L曲げ鋼材製作取付溶接
タイヤ灯ブラケット,タイヤ灯ブラケット,false,1,タイヤ灯ブラケット脱着折損補強取付溶接
部大型反射板,部大型反射板,false,1,後部大型反射板取替6mmリベット穴掘り打ち替え加工
mmリベット穴掘り,mmリベット穴掘り,false,1,後部大型反射板取替6mmリベット穴掘り打ち替え加工
コの字曲げ鋼材製作切り替え,コの字曲げ鋼材製作切り替え,false,1,床面前側中央コの字曲げ鋼材製作切り替え加工溶接(材料込み)
マッドガードエプロン,マッドガードエプロン,false,1,マッドガードエプロン取替
ブリッジ側ショックアブソーバー,ブリッジ側ショックアブソーバー,false,1,ブリッジ側ショックアブソーバー1本取替
リヤ足回り,リヤ足回り,false,1,リヤ足回り点検
リヤフェンダー 引出し,リヤフェンダー 引出し,false,1,左リヤフェンダー応急引出し修正
フレーム亀裂カット表裏,フレーム亀裂カット表裏,false,1,左右フレーム亀裂カット表裏溶接8カ所
メンバー亀裂 所カット,メンバー亀裂 所カット,false,1,メンバー亀裂4ヶ所カット溶接
ろセイコーラックASSY,ろセイコーラックASSY,false,1,左右後ろセイコーラックASSY取替
脚立フック製作及び,脚立フック製作及び,false,1,脚立フック製作及び取付
鳥居庫,鳥居庫,false,1,鳥居庫内側縞板修理
側縞板,側縞板,false,1,鳥居庫内側縞板修理
煽りドア補強板,煽りドア補強板,false,1,左煽りドア補強板取付
リヤタレゴムガードフレーム製作,リヤタレゴムガードフレーム製作,false,1,左右リヤタレゴムガードフレーム製作取付
コネクターブラケット製作,コネクターブラケット製作,false,1,コネクターブラケット製作取付
バックミラーアーム付替,バックミラーアーム付替,false,1,左バックミラーアーム付替
ロアステー,ロアステー,false,1,ロアステー取替
カメラ付替え,カメラ付替え,false,1,カメラ付替え
面,面,false,1,取り付け面修正
ドア接触面,ドア接触面,false,1,左ドアー接触面鈑金塗装
アンダーカバーステイボルト折れ込み,アンダーカバーステイボルト折れ込み,false,1,アンダーカバーステイボルト折れ込み修理2本
燃料抜き分解,燃料抜き分解,false,1,燃料抜き分解
工具箱分解ブラケット,工具箱分解ブラケット,false,1,工具箱分解ブラケット取り付け
ラック分解研磨,ラック分解研磨,false,1,ラック分解研磨塗装作業
塗料 l,塗料 l,false,1,塗料16l
工具棚ブラケット台車設計製作,工具棚ブラケット台車設計製作,false,1,工具棚ブラケット台車設計製作塗装一式
ビーム 部,ビーム 部,false,1,センタービーム折損部修正補強取付加工1ヶ所
リーンホースメントボルト,リーンホースメントボルト,false,1,リーンホースメントボルト取付
ミラーモーター,ミラーモーター,false,1,左ミラーモーター取替
アーム可動域,アーム可動域,false,1,アーム可動域加工
リヤショック,リヤショック,false,1,左右リヤショック2本取替
リヤフレーム 部分補強材制作,リヤフレーム 部分補強材制作,false,1,左右リヤフレーム腐食部分補強材制作取付溶接2カ所
ドアASSY,ドアASSY,false,1,右ドアASSY交換
部品組み換え作業 回(,部品組み換え作業 回(,false,1,部品組み換え作業3回(塗装不具合の為)
不具合の為),不具合の為),false,1,部品組み換え作業3回(塗装不具合の為)
セイコーラック分解アーム,セイコーラック分解アーム,false,1,右セイコーラック分解アーム脱着折損修理
穴掘りボルト留め,穴掘りボルト留め,false,1,左右穴掘りボルト留め加工
突っ張りステー 製作,突っ張りステー 製作,false,1,腐食突っ張りステー1本製作取替加工溶接
ロープ縛り直し,ロープ縛り直し,false,1,ロープ縛り直し
ジョルダーロック,ジョルダーロック,false,1,荷台左ジョルダーロック切断
ホイストブラケット,ホイストブラケット,false,1,ホイストブラケット切断脱着溶接
インナーリブ 製作,インナーリブ 製作,false,1,インナーリブ2本製作取付加工溶接
ローラー滑り台ブラケット,ローラー滑り台ブラケット,false,1,ローラー滑り台ブラケット2本切断加工
他ジョルダー,他ジョルダー,false,1,他ジョルダー折損溶接
荷台床破損部分,荷台床破損部分,false,1,荷台床破損部分張替加工
アピトン床板,アピトン床板,false,1,アピトン床板
ラッシングベルト,ラッシングベルト,false,1,ラッシングベルト取り外し
に移設,に移設,false,1,右セイコーラック左に移設加工
部品組替作業,部品組替作業,false,1,部品組替作業
ろ床枠,ろ床枠,false,1,右後ろ床枠曲がり直し
パ手入れ,パ手入れ,false,1,パ手入れ鈑金
アルミバンパーASSY,アルミバンパーASSY,false,1,アルミバンパーASSY交換
レバープレート製作,レバープレート製作,false,1,レバープレート製作取付加工
床フックケース,床フックケース,false,1,床フックケース脱着
アルミサイドガードASSY,アルミサイドガードASSY,false,1,右アルミサイドガードASSY取替加工
ステン工具箱,ステン工具箱,false,1,ステン工具箱脱着亀裂ステン溶接
工具箱曲がり,工具箱曲がり,false,1,工具箱曲がり修正
蓋,蓋,false,1,蓋曲がり直し
工具箱ブラケット,工具箱ブラケット,false,1,工具箱ブラケット脱着
鳥居シート載せ,鳥居シート載せ,false,1,鳥居シート載せ左右亀裂溶接2ヶ所
滑り止めテープ,滑り止めテープ,false,1,滑り止めテープ張替
リベット穴掘り留め,リベット穴掘り留め,false,1,リベット穴掘り留め・コーキング処理
ドライバーシートサスペンション,ドライバーシートサスペンション,false,1,ドライバーシートサスペンション交換
枠骨ステー,枠骨ステー,false,1,枠骨ステー脱着穴埋め溶接ボルト穴製作加工
ボルト穴製作,ボルト穴製作,false,1,枠骨ステー脱着穴埋め溶接ボルト穴製作加工
キャブブリッジ,キャブブリッジ,false,1,キャブブリッジ右クッション脱着
クッション,クッション,false,1,キャブブリッジ右クッション脱着
ブリッジ亀裂,ブリッジ亀裂,false,1,ブリッジ亀裂溶接
所ウェザーストリップゴム清掃,所ウェザーストリップゴム清掃,false,1,左右ウィング前後4ヶ所ウェザーストリップゴム清掃貼り付け修理
燃料ホース 引替え,燃料ホース 引替え,false,1,燃料ホース応急引替え
メイン燃料タンク社,メイン燃料タンク社,false,1,メイン燃料タンク社外品取替加工
品,品,false,1,メイン燃料タンク社外品取替加工
ブラケット 穴掘り,ブラケット 穴掘り,false,1,ブラケット2本穴掘り加工
タイコマフラーカバー,タイコマフラーカバー,false,1,タイコマフラーカバー脱着
インナーバンパーカバー,インナーバンパーカバー,false,1,インナーバンパーカバー
ドアパネルASSY引出し,ドアパネルASSY引出し,false,1,左ドアパネルASSY引出し
バイザー引出し,バイザー引出し,false,1,バイザー引出し
ピラー蝶番,ピラー蝶番,false,1,ピラー蝶番取り付け部引出し修正
フレーム間清掃,フレーム間清掃,false,1,フレーム間清掃
パ¥キングブレーキワイヤー,パ¥キングブレーキワイヤー,false,1,パ¥キングブレーキワイヤー取替
アウトリガーハンドル掛け製作,アウトリガーハンドル掛け製作,false,1,アウトリガーハンドル掛け製作取付
鳥居穴あき 鉄板張り,鳥居穴あき 鉄板張り,false,1,鳥居穴あき応急鉄板張り加工
サイドバンパーリベット,サイドバンパーリベット,false,1,サイドバンパーリベット打ち替え
キャブチルドシリンダー及びホース,キャブチルドシリンダー及びホース,false,1,キャブチルドシリンダー及びホース2本交換
エンジンアンダーカバー 枚,エンジンアンダーカバー 枚,false,1,エンジンアンダーカバー2枚取付
煽りドア中板,煽りドア中板,false,1,右煽りドア中板修正リベット打ち替え
ウィングルーフ 雨漏れ (部品代金込み),ウィングルーフ 雨漏れ (部品代金込み),false,1,ウィングルーフ応急雨漏れ修理(部品代金込み)
入替 所,入替 所,false,1,左右スケット脱着入替4ヶ所
メンバーボルト,メンバーボルト,false,1,左右メンバーボルト8本切断取替加工
ステー 製作,ステー 製作,false,1,踊場脱着左右ステー2本製作取付加工
アドブルータンク,アドブルータンク,false,1,アドブルータンク脱着点検
ホイールカバー 枚,ホイールカバー 枚,false,1,ホイールカバー8枚脱着
所蝶番ピン,所蝶番ピン,false,1,左右ウィング前後4ヶ所蝶番ピン取替加工
番中柱,番中柱,false,1,左3番中柱脱着曲がり直し鈑金
コボレーンシート補修,コボレーンシート補修,false,1,コボレーンシート補修
フレーム亀裂 カ所表裏カット,フレーム亀裂 カ所表裏カット,false,1,フレーム亀裂7カ所表裏カット溶接
観音扉コンパネブラケットリベット留め,観音扉コンパネブラケットリベット留め,false,1,観音扉コンパネブラケットリベット留め加工
エアードライヤー及びオイルミスト,エアードライヤー及びオイルミスト,false,1,エアードライヤー及びオイルミスト取替
ナンバープレートボルト,ナンバープレートボルト,false,1,ナンバープレートボルト取付ボルト取外し
車幅灯ASSY,車幅灯ASSY,false,1,車幅灯ASSY交換
車幅灯,車幅灯,false,1,車幅灯取付ボルト折れ込み修理2カ所
ボルト折れ込み カ所,ボルト折れ込み カ所,false,1,車幅灯取付ボルト折れ込み修理2カ所
フレームメンバー 部 カ所補強,フレームメンバー 部 カ所補強,false,1,フレームメンバー2本折損部11カ所補強取付加工溶接
煽りドア捻じれ,煽りドア捻じれ,false,1,左煽りドア捻じれ修理
導風板,導風板,false,1,導風板脱着作業
ウェザーストリップゴム清掃,ウェザーストリップゴム清掃,false,1,右ウィング前後ウェザーストリップゴム清掃貼り付け修理2カ所
ブレーキホース,ブレーキホース,false,1,ブレーキホース交換
リヤ作業灯ステイ,リヤ作業灯ステイ,false,1,左リヤ作業灯ステイ脱着折損補強取付ステン溶接
所ウェザーストリップゴム貼替,所ウェザーストリップゴム貼替,false,1,ウィング左右前後4ヶ所ウェザーストリップゴム貼替加工
ステン振れ止め,ステン振れ止め,false,1,ステン振れ止め修正
リヤゲート締めフック,リヤゲート締めフック,false,1,リヤゲート締めフック左右4ヶ所リターンスプリング取替
所リターンスプリング,所リターンスプリング,false,1,リヤゲート締めフック左右4ヶ所リターンスプリング取替
キャスターストッパー止めボルトマス締め,キャスターストッパー止めボルトマス締め,false,1,左右キャスターストッパー止めボルトマス締め加工
ホースバンド,ホースバンド,false,1,ホースバンド交換
ブロックドリル,ブロックドリル,false,1,ブロックドリル
工具箱ブラケット台車設計製作,工具箱ブラケット台車設計製作,false,1,工具箱ブラケット台車設計製作塗装一式
フックピン,フックピン,false,1,左フックピン応急修理
ミラー付替,ミラー付替,false,1,ミラー付替
高速ミラー付替え,高速ミラー付替え,false,1,高速ミラー付替え
煽りドアセイコーラック,煽りドアセイコーラック,false,1,左煽りドアセイコーラック取替
工具箱コーキング処理,工具箱コーキング処理,false,1,工具箱コーキング処理
エアダクト,エアダクト,false,1,エアダクト脱着
インシュレーター,インシュレーター,false,1,インシュレーター交換
フィニッシャー引出し,フィニッシャー引出し,false,1,左フィニッシャー引出し
ホイールカバー 所,ホイールカバー 所,false,1,ホイールカバー4ヶ所脱着
エキゾーストブレーキシャッター,エキゾーストブレーキシャッター,false,1,エキゾーストブレーキシャッター左右交換
ツイストロックピン,ツイストロックピン,false,1,右ツイストロックピン折損修理
ろ煽りドア補助装置アーム,ろ煽りドア補助装置アーム,false,1,右後ろ煽りドア補助装置アーム脱着折損修理
ろ泥除け振れ止め ステン,ろ泥除け振れ止め ステン,false,1,右後ろ泥除け振れ止め折損ステン溶接
ステイリフレクター,ステイリフレクター,false,1,ステイリフレクター取替え
コンテナロックブラケット,コンテナロックブラケット,false,1,右コンテナロックブラケット切断曲がり直し
補強この字曲げ,補強この字曲げ,false,1,補強この字曲げ取付加工溶接
mmコの字曲げ鋼材,mmコの字曲げ鋼材,false,1,6mmコの字曲げ鋼材
フラットバー (UD在庫品),フラットバー (UD在庫品),false,1,フラットバー4本(UD在庫品)
ブレーキスイッチリレー,ブレーキスイッチリレー,false,1,ブレーキスイッチリレー交換
サイドガードステイ 補強,サイドガードステイ 補強,false,1,右サイドガードステイ折損補強溶接修理
ブレーキレンズ,ブレーキレンズ,false,1,ブレーキレンズ2個交換
エアタンクブラケット,エアタンクブラケット,false,1,エアタンクブラケット加工
ダンク,ダンク,false,1,ダンク脱着
部作業灯,部作業灯,false,1,左上部作業灯修正
コボレーンスイッチステイ,コボレーンスイッチステイ,false,1,コボレーンスイッチステイ修理
ブレーキリレースイッチ,ブレーキリレースイッチ,false,1,ブレーキリレースイッチ取替
中間パイプ,中間パイプ,false,1,中間パイプ穴埋め溶接2カ所
バス型サイドガード,バス型サイドガード,false,1,右バス型サイドガード脱着
リヤステイ補強,リヤステイ補強,false,1,リヤステイ補強取付溶接
リヤナンバー灯折れ込み 電球,リヤナンバー灯折れ込み 電球,false,1,リヤナンバー灯折れ込み修理電球交換
サイドガードステイ カ所 部分補強,サイドガードステイ カ所 部分補強,false,1,右サイドガードステイ2カ所腐食部分補強溶接
突っ張りステイ 切り替え,突っ張りステイ 切り替え,false,1,右突っ張りステイ2本切り替え
サイドガードコーナーパイプ 製作切り替え,サイドガードコーナーパイプ 製作切り替え,false,1,左右サイドガードコーナーパイプ2本製作切り替え加工
ステイブラケット,ステイブラケット,false,1,左フロントステイブラケット脱着切替加工
亀裂カット補強,亀裂カット補強,false,1,中央メンバー左右亀裂カット補強溶接
リヤコンテナブラケット亀裂カット,リヤコンテナブラケット亀裂カット,false,1,左リヤコンテナブラケット亀裂カット溶接
コンテナロック,コンテナロック,false,1,右コンテナロック鈑金
ミリUバンド,ミリUバンド,false,1,8ミリUバンド2本
サイドガードステイ 部分補強,サイドガードステイ 部分補強,false,1,左サイドガードステイ腐食部分補強取付溶接2カ所
サイドガードコーナーパイプ製作切替,サイドガードコーナーパイプ製作切替,false,1,右サイドガードコーナーパイプ製作切替加工1か所
ウィングウェザーストリップゴム,ウィングウェザーストリップゴム,false,1,右ウィングウェザーストリップゴム交換
コボレーン押え破損部分 処置,コボレーン押え破損部分 処置,false,1,コボレーン押え破損部分応急処置
プラットホームマス締め,プラットホームマス締め,false,1,プラットホームマス締め点検
リヤナンバーステイ,リヤナンバーステイ,false,1,リヤナンバーステイ左右交換
庫,庫,false,1,庫内ジョルダーストッパー曲がり直し
フレーム間清掃作業,フレーム間清掃作業,false,1,フレーム間清掃作業
三角リフレクターステイ製作,三角リフレクターステイ製作,false,1,右三角リフレクターステイ製作取付加工
燃料タンクバンド 製作,燃料タンクバンド 製作,false,1,燃料タンクバンド2本応急製作取替加工
ウィングルーフリベット,ウィングルーフリベット,false,1,左右ウィングルーフリベット打ち替え20本
エアードライヤーカートリッジ,エアードライヤーカートリッジ,false,1,エアードライヤーカートリッジ交換
延長,延長,false,1,アーム2本脱着延長加工
架台ステー,架台ステー,false,1,架台ステー曲がり直し
及び補強プレート 枚,及び補強プレート 枚,false,1,中央クロスメンバー2本左右亀裂溶接及び補強プレート4枚取付加工溶接
インターロックストッパーマーキング,インターロックストッパーマーキング,false,1,インターロックストッパーマーキング加工
マフラーステイ,マフラーステイ,false,1,左マフラーステイ脱着
車高灯ブラケット取り換え,車高灯ブラケット取り換え,false,1,左車高灯ブラケット取り換え加工
ろ作業灯ステー,ろ作業灯ステー,false,1,右後ろ作業灯ステー脱着
EG,EG,false,1,EGR取付ボルト取り外し
インタークーラー折れ込みボルト,インタークーラー折れ込みボルト,false,1,インタークーラー折れ込みボルト取外し修正
補強パイプ,補強パイプ,false,1,アウトリガー左右補強パイプ折損修理
ツイストロックレバー,ツイストロックレバー,false,1,フロントツイストロックレバー脱着曲がり直し
サイドガード突っ張り棒,サイドガード突っ張り棒,false,1,左サイドガード突っ張り棒2本取替溶接
ステイ 補修,ステイ 補修,false,1,ステイ2本補修溶接
バス型サイドガードステップボルト,バス型サイドガードステップボルト,false,1,左バス型サイドガードステップボルト2本取替加工
煽りキャッチ受けボルト留め,煽りキャッチ受けボルト留め,false,1,左煽りキャッチ受けボルト留め加工
煽りキャッチフック製作,煽りキャッチフック製作,false,1,左煽りキャッチフック製作取付加工
ツイストロックハンドル製作,ツイストロックハンドル製作,false,1,ツイストロックハンドル製作取替加工
サイドステイ,サイドステイ,false,1,サイドステイ取替
再使用,再使用,false,1,再使用加工
サイドガード突っ張り棒 切り替え,サイドガード突っ張り棒 切り替え,false,1,左右サイドガード突っ張り棒6本切り替え加工溶接
ろステイ亀裂,ろステイ亀裂,false,1,左右フェンダー後ろステイ亀裂溶接
フェンダーステイ,フェンダーステイ,false,1,左右フェンダーステイ切断取替加工溶接
鳥居中板,鳥居中板,false,1,鳥居中板脱着
鳥居書類箱,鳥居書類箱,false,1,鳥居書類箱脱着付替え加工
スチール鋼板,スチール鋼板,false,1,スチール鋼板張替加工
ベニヤ板,ベニヤ板,false,1,ベニヤ板
ドリル,ドリル,false,1,ドリル
丸鋸歯,丸鋸歯,false,1,丸鋸歯
サードステップカバー,サードステップカバー,false,1,左サードステップカバー
コボレーンシート,コボレーンシート,false,1,右コボレーンシート脱着リベット打ち替え加工
ステンコボレーン枠 ステン,ステンコボレーン枠 ステン,false,1,ステンコボレーン枠折損ステン溶接仕上げ補強製作取り付け
補強ステッカー,補強ステッカー,false,1,センターシート前後補強ステッカー貼り付け
ルーフ枠 コーキング処理,ルーフ枠 コーキング処理,false,1,ルーフ枠応急コーキング処理
ドライバーシートリクライニングねじ山,ドライバーシートリクライニングねじ山,false,1,ドライバーシートリクライニングねじ山修正ボルト2本取付
ウィング開閉スイッチブラケット製作移設,ウィング開閉スイッチブラケット製作移設,false,1,左ウィング開閉スイッチブラケット製作移設加工
踊り場ボルト 折れ込み,踊り場ボルト 折れ込み,false,1,踊り場ボルト2本折れ込み修理
側シートクッション,側シートクッション,false,1,運転席側シートクッション取替
フレーム間ステイ,フレーム間ステイ,false,1,フレーム間ステイ脱着
中間繋ぎホース,中間繋ぎホース,false,1,中間繋ぎホース取替
踊り場ステイ 補強,踊り場ステイ 補強,false,1,踊り場ステイ折損補強取り付け溶接
チルドシリンダーカバー,チルドシリンダーカバー,false,1,チルドシリンダーカバー
リンギ入れ枠,リンギ入れ枠,false,1,リンギ入れ枠折損修正溶接
リンギ入,リンギ入,false,1,リンギ入13本切断
ウィング開閉,ウィング開閉,false,1,左ウィング開閉応急修理
煽りドア補助装置 処置,煽りドア補助装置 処置,false,1,左煽りドア補助装置応急処置
フロワーマット,フロワーマット,false,1,フロワーマット脱着
木枠梱包廃棄作業,木枠梱包廃棄作業,false,1,木枠梱包廃棄作業
駐車ブレーキハンドル分解嚙み込み,駐車ブレーキハンドル分解嚙み込み,false,1,駐車ブレーキハンドル分解嚙み込み修理
ウィングホースバンドリベット,ウィングホースバンドリベット,false,1,ウィングホースバンドリベット打ち替え
wナット付替え,wナット付替え,false,1,wナット付替え
ツイストロックレバーブラケット,ツイストロックレバーブラケット,false,1,ツイストロックレバーブラケット取替加工
リヤ泥除けゴム押え,リヤ泥除けゴム押え,false,1,左リヤ泥除けゴム押え脱着
ろ側 番 番,ろ側 番 番,false,1,クロスメンバー後ろ側3番4番左右亀裂4ヶ所カット溶接
亀裂 所カット,亀裂 所カット,false,1,クロスメンバー後ろ側3番4番左右亀裂4ヶ所カット溶接
ハンガーブラケット 所曲げ鋼材製作,ハンガーブラケット 所曲げ鋼材製作,false,1,左右ハンガーブラケット腐食4ヶ所曲げ鋼材製作溶接鈑金修理
カプラーレバーピン,カプラーレバーピン,false,1,カプラーレバーピン取替
カーテンランナーフック,カーテンランナーフック,false,1,カーテンランナーフック取り付け溶接
枠骨ステイ穴掘り mmボルト止め,枠骨ステイ穴掘り mmボルト止め,false,1,枠骨ステイ穴掘り12mmボルト止め加工2本
穴掘り mmボルト止め,穴掘り mmボルト止め,false,1,穴掘り10mmボルト止め加工1本
ろリーンホースメント,ろリーンホースメント,false,1,左ウィング後ろリーンホースメント取替加工
燃料タンク繋ぎホース,燃料タンク繋ぎホース,false,1,燃料タンク繋ぎホース脱着
アンダーステイ,アンダーステイ,false,1,アンダーステイ交換
リヤ泥除けゴム 枚取り換え付替,リヤ泥除けゴム 枚取り換え付替,false,1,リヤ泥除けゴム3枚取り換え付替
反射板取り換え,反射板取り換え,false,1,反射板取り換え修理
アンダーカバーブラケット,アンダーカバーブラケット,false,1,アンダーカバーブラケット溶接
ラックストッパー,ラックストッパー,false,1,左ラックストッパー切断
廻り,廻り,false,1,下廻り塗装
側蓋キャッチ取り換え,側蓋キャッチ取り換え,false,1,工具箱下側蓋キャッチ取り換え
リヤカーテンレール,リヤカーテンレール,false,1,リヤカーテンレール脱着
リング (部品代金込み),リング (部品代金込み),false,1,リング10個交換(部品代金込み)
グリル付替,グリル付替,false,1,グリル付替
側ステイ製作切替,側ステイ製作切替,false,1,左側ステイ製作切替加工
側当たり部分,側当たり部分,false,1,右側当たり部分切断修正溶接
側三角リフレクター,側三角リフレクター,false,1,右側三角リフレクター取替
ドアメッキカバー,ドアメッキカバー,false,1,ドアメッキカバー脱着付替え加工
エンドカバーインナーバンパーステイ,エンドカバーインナーバンパーステイ,false,1,エンドカバーインナーバンパーステイ取替修正
フォグカバー付替え,フォグカバー付替え,false,1,フォグカバー付替え
観音扉雨漏れ,観音扉雨漏れ,false,1,観音扉雨漏れ点検
歯止め入れ,歯止め入れ,false,1,歯止め入れ折損修正溶接
三角リフレクターブラケット製作,三角リフレクターブラケット製作,false,1,右三角リフレクターブラケット製作取付加工
コネクターホース,コネクターホース,false,1,左右コネクターホース脱着ステイ2本折損溶接
ウィングウェザーストリップゴム取り換え,ウィングウェザーストリップゴム取り換え,false,1,右前ウィングウェザーストリップゴム取り換え加工
ろウィングウェザーストリップゴム清掃,ろウィングウェザーストリップゴム清掃,false,1,左後ろウィングウェザーストリップゴム清掃貼り付け加工
フレームクロスメンバー亀裂 カ所カット,フレームクロスメンバー亀裂 カ所カット,false,1,フレームクロスメンバー亀裂6カ所カット溶接
サイドバンパーコーナーパイプ製作切替,サイドバンパーコーナーパイプ製作切替,false,1,左サイドバンパーコーナーパイプ製作切替加工
サイドバンパー 番ステイ 補強,サイドバンパー 番ステイ 補強,false,1,左サイドバンパー4番ステイ腐食補強取り付け溶接
側シャックル,側シャックル,false,1,リヤ右前側シャックル溶接
ブラケット亀裂カット,ブラケット亀裂カット,false,1,ブラケット亀裂カット溶接
側コーナーパイプ製作切替,側コーナーパイプ製作切替,false,1,左サイドバンパー前側コーナーパイプ製作切替加工
リンギ入れ亀裂 カ所カット,リンギ入れ亀裂 カ所カット,false,1,右リンギ入れ亀裂2カ所カット溶接
煽りドア補助装置 所,煽りドア補助装置 所,false,1,煽りドア補助装置4ヶ所切断取り換え加工
シート雨漏れ,シート雨漏れ,false,1,ウィングセンターシート雨漏れ点検
キャブチルドロック,キャブチルドロック,false,1,キャブチルドロック点検修理
リーフスプリングハンガーブラケット,リーフスプリングハンガーブラケット,false,1,リーフスプリングハンガーブラケット前側左右亀裂カット溶接
ウィングサイドウェザーストリップゴム,ウィングサイドウェザーストリップゴム,false,1,左ウィングサイドウェザーストリップゴム交換
ろウェザーストリップゴム,ろウェザーストリップゴム,false,1,左ウィング後ろウェザーストリップゴム交換
サイドバンパー 部分 所補強,サイドバンパー 部分 所補強,false,1,左右サイドバンパー腐食部分3ヶ所補強取付溶接
泥除けゴムステイ,泥除けゴムステイ,false,1,右泥除けゴムステイ折損修正溶接
巻き込み パイプ 切替,巻き込み パイプ 切替,false,1,巻き込み防止パイプ1本切替
サイドガードステイ曲がり,サイドガードステイ曲がり,false,1,左サイドガードステイ曲がり修正
バッテリースイッチ,バッテリースイッチ,false,1,バッテリースイッチ取り付けステイ製作取り付け加工
ステイ製作,ステイ製作,false,1,バッテリースイッチ取り付けステイ製作取り付け加工
ダンプボデー,ダンプボデー,false,1,ダンプボデー左右サブフレーム亀裂6カ所カット溶接
