id,invoice_id,line_no,sub_no,raw_label_part,action,target,unit_price,quantity,amount,is_cancelled,confidence_score,extraction_method,notes,created_at,updated_at,record_type,raw_label_full,set_name,other,is_latest
471,22011384-1,10,1,スカッフプレート取替,取替,,,1,,false,0.90,自動変換,,,,set_child,スカッフプレート、フロアーマット、ドライバーシート、サイド内張脱着、グリップ取替,スカッフプレート取替 他（5点）,,true
472,22011384-1,10,2,フロアーマット取替,取替,,,1,,false,0.90,自動変換,,,,set_child,スカッフプレート、フロアーマット、ドライバーシート、サイド内張脱着、グリップ取替,スカッフプレート取替 他（5点）,,true
473,22011384-1,10,3,ドライバーシート取替,取替,,,1,,false,0.90,自動変換,,,,set_child,スカッフプレート、フロアーマット、ドライバーシート、サイド内張脱着、グリップ取替,スカッフプレート取替 他（5点）,,true
474,22011384-1,10,4,サイド内張脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,スカッフプレート、フロアーマット、ドライバーシート、サイド内張脱着、グリップ取替,スカッフプレート取替 他（5点）,,true
475,22011384-1,10,5,グリップ取替,取替,,,1,,false,0.90,自動変換,,,,set_child,スカッフプレート、フロアーマット、ドライバーシート、サイド内張脱着、グリップ取替,スカッフプレート取替 他（5点）,,true
476,22011384-1,11,1,フロアーパネル鈑金,鈑金,,36000,1,36000,false,0.90,自動変換,,,,individual,フロアーパネル鈑金,,,true
477,22011384-1,12,0,リーンホースメントパネル切断鈑金 他（2点）,鈑金,,48000,1,48000,false,0.90,自動変換,,,,set_parent,リーンホースメントパネル切断鈑金、ダッシュフロントメンバー鈑金,リーンホースメントパネル切断鈑金 他（2点）,,true
478,22011384-1,12,1,リーンホースメントパネル切断鈑金,切断・鈑金,ホース,,1,,false,0.90,自動変換,,,,set_child,リーンホースメントパネル切断鈑金、ダッシュフロントメンバー鈑金,リーンホースメントパネル切断鈑金 他（2点）,,true
479,22011384-1,12,2,ダッシュフロントメンバー鈑金,鈑金,,,1,,false,0.90,自動変換,,,,set_child,リーンホースメントパネル切断鈑金、ダッシュフロントメンバー鈑金,リーンホースメントパネル切断鈑金 他（2点）,,true
480,22011384-1,13,1,キャブ脱着捻じれ直し,脱着,,22000,1,22000,false,0.90,自動変換,,,,individual,キャブ脱着捻じれ直し,,,true
481,22011384-1,14,1,右梯子脱着,脱着,,4000,1,4000,false,0.90,自動変換,,,,individual,右梯子脱着,,,true
482,22011385-1,1,0,右ドアーパネル取替付替 他（2点）,付替,,22000,1,22000,false,0.90,自動変換,,,,set_parent,右ドアーパネル取替、他部品付替え,右ドアーパネル取替付替 他（2点）,,true
483,22011385-1,1,1,右ドアーパネル取替,取替,ドア,,1,,false,0.90,自動変換,,,,set_child,右ドアーパネル取替、他部品付替え,右ドアーパネル取替付替 他（2点）,,true
484,22011385-1,1,2,他部品付替え,付替,,,1,,false,0.90,自動変換,,,,set_child,右ドアーパネル取替、他部品付替え,右ドアーパネル取替付替 他（2点）,,true
485,22011385-1,2,1,右コーナーパネル取替取付部分引出し修正,引出し・修正・取付・取替,コーナーパネル,5000,1,5000,false,0.90,自動変換,,,,individual,右コーナーパネル取替取付部分引出し修正,,,true
486,22011385-1,3,1,右前ピーラーヒンジ取付部分鈑金修正,修正・取付・鈑金,,18000,1,18000,false,0.90,自動変換,,,,individual,右前ピーラーヒンジ取付部分鈑金修正,,,true
487,22011385-1,4,1,右ドアバイザー取替,取替,ドア,2000,1,2000,false,0.90,自動変換,,,,individual,右ドアバイザー取替,,,true
488,22011385-1,5,1,右ミラーASSY脱着,脱着,,3000,1,3000,false,0.90,自動変換,,,,individual,右ミラーASSY脱着,,,true
489,22011386-1,1,1,風防補強ステー溶接,溶接,ステー,8000,1,8000,false,0.90,自動変換,,,,individual,風防補強ステー溶接,,,true
490,22011387-1,1,1,リヤ泥除けゴム取替,取替,,3000,4,12000,false,0.90,自動変換,,,,individual,リヤ泥除けゴム取替,,,true
491,22011387-1,2,1,泥除けゴム化粧板脱着付替え加工,付替・加工・脱着,,2500,4,10000,false,0.90,自動変換,,,,individual,泥除けゴム化粧板脱着付替え加工,,,true
492,22011387-1,3,0,右テールランプ脱着 他（3点）,脱着,,8000,1,8000,false,0.90,自動変換,,,,set_parent,右テールランプ脱着、リフレクター脱着、ステンテールランプブラケット応急曲がり直し,右テールランプ脱着 他（3点）,,true
493,22011387-1,3,1,右テールランプ脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,右テールランプ脱着、リフレクター脱着、ステンテールランプブラケット応急曲がり直し,右テールランプ脱着 他（3点）,,true
494,22011387-1,3,2,リフレクター脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,右テールランプ脱着、リフレクター脱着、ステンテールランプブラケット応急曲がり直し,右テールランプ脱着 他（3点）,,true
495,22011387-1,3,3,ステンテールランプブラケット応急曲がり直し,曲がり直し,ブラケット,,1,,false,0.90,自動変換,,,,set_child,右テールランプ脱着、リフレクター脱着、ステンテールランプブラケット応急曲がり直し,右テールランプ脱着 他（3点）,,true
496,22011387-1,4,0,シャフトカバー脱着取替 他（2点）,取替,,8000,1,8000,false,0.90,自動変換,,,,set_parent,シャフトカバー脱着、右コボレーンモーター取替,シャフトカバー脱着取替 他（2点）,,true
497,22011387-1,4,1,シャフトカバー脱着,カバー・脱着,,,1,,false,0.90,自動変換,,,,set_child,シャフトカバー脱着、右コボレーンモーター取替,シャフトカバー脱着取替 他（2点）,,true
498,22011387-1,4,2,右コボレーンモーター取替,取替,,,1,,false,0.90,自動変換,,,,set_child,シャフトカバー脱着、右コボレーンモーター取替,シャフトカバー脱着取替 他（2点）,,true
499,22011387-1,5,1,コボレーンモータープーリー切断取替溶接,切断・取替・溶接,,10000,1,10000,false,0.90,自動変換,,,,individual,コボレーンモータープーリー切断取替溶接,,,true
500,22011387-1,6,1,コボレーン前側枠骨折損部ステンリブ入れ溶接,溶接,,6000,1,6000,false,0.90,自動変換,,,,individual,コボレーン前側枠骨折損部ステンリブ入れ溶接,,,true
501,22011388-1,1,0,リヤゲート左右アッパーヒンジASSY切断取替溶接塗装 他（3点）,塗装,,60000,1,60000,false,0.90,自動変換,,,,set_parent,リヤゲート左右アッパーヒンジASSY切断取替溶接、リヤゲート捻じれ直し、塗装,リヤゲート左右アッパーヒンジASSY切断取替溶接塗装 他（3点）,,true
502,22011388-1,1,1,リヤゲート左右アッパーヒンジASSY切断取替溶接,切断・取替・溶接,,,1,,false,0.90,自動変換,,,,set_child,リヤゲート左右アッパーヒンジASSY切断取替溶接、リヤゲート捻じれ直し、塗装,リヤゲート左右アッパーヒンジASSY切断取替溶接塗装 他（3点）,,true
503,22011388-1,1,2,リヤゲート捻じれ直し塗装,塗装,,,1,,false,0.90,自動変換,,,,set_child,リヤゲート左右アッパーヒンジASSY切断取替溶接、リヤゲート捻じれ直し、塗装,リヤゲート左右アッパーヒンジASSY切断取替溶接塗装 他（3点）,,true
504,22011388-1,1,3,塗装,塗装,,,1,,false,0.90,自動変換,,,,set_child,リヤゲート左右アッパーヒンジASSY切断取替溶接、リヤゲート捻じれ直し、塗装,リヤゲート左右アッパーヒンジASSY切断取替溶接塗装 他（3点）,,true
505,22011388-1,2,0,リヤゲートヒンジ部分腐食切替加工溶接 他（2点）,溶接,,12000,1,12000,false,0.90,自動変換,,,,set_parent,リヤゲートヒンジ部分腐食切替加工溶接、亀裂カット溶接,リヤゲートヒンジ部分腐食切替加工溶接 他（2点）,,true
506,22011388-1,2,1,リヤゲートヒンジ部分腐食切替加工溶接,切替・加工・溶接,,,1,,false,0.90,自動変換,,,,set_child,リヤゲートヒンジ部分腐食切替加工溶接、亀裂カット溶接,リヤゲートヒンジ部分腐食切替加工溶接 他（2点）,,true
507,22011388-1,2,2,亀裂カット溶接,溶接,,,1,,false,0.90,自動変換,,,,set_child,リヤゲートヒンジ部分腐食切替加工溶接、亀裂カット溶接,リヤゲートヒンジ部分腐食切替加工溶接 他（2点）,,true
508,22011389-1,1,0,踊場フレーム亀裂カット溶接取付 他（3点）,取付,,6500,1,6500,false,0.90,自動変換,,,,set_parent,踊場フレーム亀裂カット溶接、ステー脱着折損部取付溶接、縞鋼板折損部ワッシャー取付,踊場フレーム亀裂カット溶接取付 他（3点）,,true
509,22011389-1,1,1,踊場フレーム亀裂カット溶接,溶接,,,1,,false,0.90,自動変換,,,,set_child,踊場フレーム亀裂カット溶接、ステー脱着折損部取付溶接、縞鋼板折損部ワッシャー取付,踊場フレーム亀裂カット溶接取付 他（3点）,,true
510,22011389-1,1,2,ステー脱着折損部取付溶接,取付・溶接・脱着,ステー,,1,,false,0.90,自動変換,,,,set_child,踊場フレーム亀裂カット溶接、ステー脱着折損部取付溶接、縞鋼板折損部ワッシャー取付,踊場フレーム亀裂カット溶接取付 他（3点）,,true
511,22011389-1,1,3,縞鋼板折損部ワッシャー取付,取付,,,1,,false,0.90,自動変換,,,,set_child,踊場フレーム亀裂カット溶接、ステー脱着折損部取付溶接、縞鋼板折損部ワッシャー取付,踊場フレーム亀裂カット溶接取付 他（3点）,,true
512,22011390-1,1,0,右反射板脱着曲がり直し 他（3点）,曲がり直し,,6500,1,6500,false,0.90,自動変換,,,,set_parent,右反射板脱着曲がり直し、マーカーランプ取り外しステー曲がり直し、リフレクターブラケット脱着修正,右反射板脱着曲がり直し 他（3点）,,true
513,22011390-1,1,1,右反射板脱着曲がり直し,曲がり直し・脱着,,,1,,false,0.90,自動変換,,,,set_child,右反射板脱着曲がり直し、マーカーランプ取り外しステー曲がり直し、リフレクターブラケット脱着修正,右反射板脱着曲がり直し 他（3点）,,true
514,22011390-1,1,2,マーカーランプ取り外しステー曲がり直し,曲がり直し・取り外し,ステー,,1,,false,0.90,自動変換,,,,set_child,右反射板脱着曲がり直し、マーカーランプ取り外しステー曲がり直し、リフレクターブラケット脱着修正,右反射板脱着曲がり直し 他（3点）,,true
515,22011390-1,1,3,リフレクターブラケット脱着修正,修正・脱着,ブラケット,,1,,false,0.90,自動変換,,,,set_child,右反射板脱着曲がり直し、マーカーランプ取り外しステー曲がり直し、リフレクターブラケット脱着修正,右反射板脱着曲がり直し 他（3点）,,true
516,22011390-1,2,1,破損部分切断鈑金溶接,切断・溶接・鈑金,,13000,1,13000,false,0.90,自動変換,,,,individual,破損部分切断鈑金溶接,,,true
